EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight,
8809041427386,"1,5 L",Farmers,"1,5 L",Napoje > Napoje niegazowane,"OKF Farmer's Aloe Vera Napój original 1,5 l Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=167/8809041427386_T1.jpg&x=500&y=400,"woda
sok z aloesu (13%)
pulpa aloesowa 7%
fruktoza
cukier
regulator kwasowości (E330 - kwas cytrynowy, cytrynian sodu)
stabilizator (guma gellan, mleczan wapnia)
aromat winogronowy
słodzik (sukraloza)",Korea (Republika Korei),7.99,Leclerc Rzeszów,,"OKF Farmer's Aloe Vera Napój original 1,5 l",https://www.leclerc.rzeszow.pl/okf-farmers-aloe-vera-napoj-original-15-l-produkt-132131.html,"Waga netto 1,5 L",
8435185953513,"1,4 l",Orangina,"1,4 l",Napoje > Napoje gazowane,"Orangina Napój gazowany smak czerwonej pomarańczy 1,4 l Wartość energetyczna Na 200 ml 323 kJ 76 kcal 4%* 
Na 100 ml 162 kJ / 38 kcal 
 
*% Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). 
 
Wyprodukowane za zgodą Schweppes International Limited. Odkryj Oranginę! www.orangina.pl",,https://www.leclerc.rzeszow.pl/resize.php?pic=160/8435185953513_T1.jpg&x=500&y=400,"woda
sok pomarańczowy z zagęszczonego soku pomarańczowego i innych owoców cytrusowych 12% (czerwonej pomarańczy 6%, pomarańczy, cytryny, mandarynki, grejpfruta)
cukier
miąższ owoców cytrusowych 2% (miąższ z pomarańczy, miąższ z mandarynki, miąższ z grejpfruta)
dwutlenek węgla
ekstrakt skórki pomarańczy
barwniki: antocyjany, kwas karminowy
naturalne aromaty owoców cytrusowych z innymi naturalnymi aromatami",,4.79,Leclerc Rzeszów,Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Orangina Napój gazowany smak czerwonej pomarańczy 1,4 l",https://www.leclerc.rzeszow.pl/orangina-napoj-gazowany-smak-czerwonej-pomaranczy-14-l-produkt-106814.html,"Waga netto 1,4 l",
3700123300281,"1,5 l",Nestle,"1,5 l","Napoje > Woda > Woda gazowana > Pojemność powyżej 1,5L","Nestlé Pure Life Woda źródlana gazowana 1,5 l Nestlé Jedz smacznie, żyj zdrowo Lepsza przyszłość tworzy się dziś Właścicielem znaku towarowego jest Société des Produits Nestlé S.A. Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=152/3700123300281_T1.jpg&x=500&y=400,,,1.27,Leclerc Rzeszów,,"Nestlé Pure Life Woda źródlana gazowana 1,5 l",https://www.leclerc.rzeszow.pl/nestle-pure-life-woda-zrodlana-gazowana-15-l-produkt-5438.html,"Waga netto 1,5 l",
3700123300021,"6 x 1,5 L",Nestle,"6 x 1,5 L","Napoje > Woda > Woda niegazowana > Pojemność powyżej 1,5L","Nestlé Pure Life Woda źródlana niegazowana 6 x 1,5 l Niegazowana woda Nestlé Pure Life to wysokiej jakości woda źródlana z polskiego źródła. Jakość wody Nestlé Pure Life jest kontrolowana od momentu wydobycia, aż do momentu wysłania do klienta. Woda polecana jest przez Instytut Matki i Dziecka i nadaje się do spożycia na co dzień. Może być spożywana przez kobiety w ciąży i dzieci powyżej 1. roku życia. Dostępna w formacie: 0,33 l; 0,5 l; 1,5 l; oraz pod nazwą „Bystrzacha” w formacie 0,5 l z myślą o dzieciach w wieku od 7 do 12 lat z wygodnym, sportowym korkiem. Nestlé Pure Life posiada pozytywną opinię Instytutu Matki i Dziecka w żywieniu dzieci powyżej 1. roku życia i kobiet w ciąży Nestlé Jedz smacznie, żyj zdrowo",,https://www.leclerc.rzeszow.pl/resize.php?pic=179/21424_nestle-pure-life-woda-zrodlana-niegazowana-6-x-15-l_201009124419.jpg&x=500&y=400,,,9.54,Leclerc Rzeszów,,"Nestlé Pure Life Woda źródlana niegazowana 6 x 1,5 l",https://www.leclerc.rzeszow.pl/nestle-pure-life-woda-zrodlana-niegazowana-6-x-15-l-produkt-21424.html,"Waga netto 6 x 1,5 L",
5900334003423,"1,5 l",,"1,5 l",Napoje > Herbaty,"Nestea Napój herbaciany o smaku brzoskwiniowym 1,5 l 250 ml: 198 kJ 48 kcal 2%* 
100 ml: 79 kJ/19 kcal 
 
*% referencyjnej wartości spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). Nadające się do recyklingu","Barwniki sztuczne - Nie zawiera
konserwanty - Nie zawiera
Substancje słodzące - Zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=174/5900334003423_T1.jpg&x=500&y=400,"woda
cukier
fruktoza
regulatory kwasowości: kwas cytrynowy i cytryniany sodu
sok brzoskwiniowy z zagęszczonego soku (0,1%)
ekstrakt herbaty czarnej (0,08%)
naturalne aromaty brzoskwiniowe z innymi naturalnymi aromatami
substancja słodząca - glikozydy stewiolowe",,4.39,Leclerc Rzeszów,,"Nestea Napój herbaciany o smaku brzoskwiniowym 1,5 l",https://www.leclerc.rzeszow.pl/nestea-napoj-herbaciany-o-smaku-brzoskwiniowym-15-l-produkt-151920.html,"Waga netto 1,5 l",
3700123300014,"1,5 L",Nestle,"1,5 L","Napoje > Woda > Woda niegazowana > Pojemność powyżej 1,5L","Nestlé Pure Life Woda źródlana niegazowana 1,5 l Niegazowana woda Nestlé Pure Life to wysokiej jakości woda źródlana z polskiego źródła. Jakość wody Nestlé Pure Life jest kontrolowana od momentu wydobycia, aż do momentu wysłania do klienta. Woda polecana jest przez Instytut Matki i Dziecka i nadaje się do spożycia na co dzień. Może być spożywana przez kobiety w ciąży i dzieci powyżej 1. roku życia. Dostępna w formacie: 0,33 l; 0,5 l; 1,5l ; oraz pod nazwą „Bystrzacha” w formacie 0,5 l z myślą o dzieciach w wieku od 7 do 12 lat z wygodnym, sportowym korkiem. Nestlé Pure Life posiada pozytywną opinię Instytutu Matki i Dziecka w żywieniu dzieci powyżej 1. roku życia i kobiet w ciąży Nestlé Jedz smacznie, żyj zdrowo Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=179/20302_nestle-pure-life-woda-zrodlana-niegazowana-15-l_201009124307.jpg&x=500&y=400,,,1.59,Leclerc Rzeszów,,"Nestlé Pure Life Woda źródlana niegazowana 1,5 l",https://www.leclerc.rzeszow.pl/nestle-pure-life-woda-zrodlana-niegazowana-15-l-produkt-20302.html,"Waga netto 1,5 L",
5900334003430,"0,5 l",,"0,5 l",Napoje > Herbaty,"Nestea Napój herbaciany o smaku brzoskwiniowym 0,5 l 250 ml: 198 kJ 48 kcal 2%* 
100 ml: 79 kJ/19 kcal 
 
*% referencyjnej wartości spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). Nadające się do recyklingu","Barwniki sztuczne - Nie zawiera
konserwanty - Nie zawiera
Substancje słodzące - Zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=174/5900334003430_T1.jpg&x=500&y=400,"woda
cukier
fruktoza
regulatory kwasowości: kwas cytrynowy i cytryniany sodu
sok brzoskwiniowy z zagęszczonego soku (0,1%)
ekstrakt herbaty czarnej (0,08%)
naturalne aromaty brzoskwiniowe z innymi naturalnymi aromatami
substancja słodząca - glikozydy stewiolowe",,2.99,Leclerc Rzeszów,,"Nestea Napój herbaciany o smaku brzoskwiniowym 0,5 l",https://www.leclerc.rzeszow.pl/nestea-napoj-herbaciany-o-smaku-brzoskwiniowym-05-l-produkt-151919.html,"Waga netto 0,5 l",
4820000191227,"1,0 l",,"1,0 l",Napoje > Napoje,"Obolon Kwas chlebowy bohatyrski 1 l Prawie 900 lat temu pojawiły się w kronikach Rusi Kijowskiej pierwsze wzmianki o kwasie chlebowym. Przez wieki był uznawany za najlepszy sposób na ugaszenie pragnienia. 
 
Nie zawiera składników modyfikowanych genetycznie.","Jęczmień - Zawiera
Pszenica - Zawiera
Składniki modyfikowane genetycznie - Nie zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=172/4820000191227_T1.jpg&x=500&y=400,"woda
cukier biały
brzeczka zbożowa (mąka 
, mąka 
, słód 
 karmelowy)
aromat „Słód""
regulator kwasowości: kwas cytrynowy
barwnik „Karmel""
substancja konserwująca: benzoesan sodu
olejek kminku
dwutlenek węgla",Ukraina,4.19,Leclerc Rzeszów,"Możliwy osad naturalnego surowca. 
Przechowywać w chłodnym miejscu.",Obolon Kwas chlebowy bohatyrski 1 l,https://www.leclerc.rzeszow.pl/obolon-kwas-chlebowy-bohatyrski-1-l-produkt-147945.html,"Waga netto 1,0 l",
3564700419366,,Wiodąca Marka,,"Napoje > Soki, nektary > Soki, nektary w butelce","Nektar z mango, na bazie częściowo zagęszczonego soku, pasteryzowany.
Zawartość owoców minimum 30%.",,https://www.leclerc.rzeszow.pl/resize.php?pic=161/3564700419366.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"przed otwarciem przechowywać w chłodnym i suchym miejscu, z dala od źródeł światła. Po otwarciu przechowywać w lodówce (od +4°C do +6°C) i spożyć w ciągu 5 dni. 
 
 
 
 
 
  ",Nektar z mango 1L,https://www.leclerc.rzeszow.pl/nektar-z-mango-1l-produkt-80759.html,,
5900334003447,"1,5 l",,"1,5 l",Napoje > Herbaty,"Nestea Napój herbaciany o smaku cytrynowym 1,5 l 250 ml: 195 kJ 45 kcal 2%* 
100 ml: 78 kJ/18 kcal 
 
*% referencyjnej wartości spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). Nadające się do recyklingu","Barwniki sztuczne - Nie zawiera
konserwanty - Nie zawiera
Substancje słodzące - Zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=174/5900334003447_T1.jpg&x=500&y=400,"woda
cukier
fruktoza
regulatory kwasowości: kwas cytrynowy i cytryniany sodu
sok cytrynowy z zagęszczonego soku (0,1%)
ekstrakt herbaty czarnej (0,08%)
naturalne aromaty cytrynowe z innymi naturalnymi aromatami
przeciwutleniacz - kwas askorbinowy
substancja słodząca - glikozydy stewiolowe",,4.39,Leclerc Rzeszów,,"Nestea Napój herbaciany o smaku cytrynowym 1,5 l",https://www.leclerc.rzeszow.pl/nestea-napoj-herbaciany-o-smaku-cytrynowym-15-l-produkt-151918.html,"Waga netto 1,5 l",
5900334001375,1 l,Tymbark,1 l,Napoje > Napoje niegazowane,"ul. Strefowa 13, 
43-100 Tychy Owoce Świata to oryginalne napoje pełne tropikalnego słońca, dostępne w wielu niestandardowych smakach. Bez konserwantów! Inspirowane owocami z najróżniejszych zakątków świata, nasze egzotyczne kompozycje to furtka do wspomnień z dalekich, wakacyjnych podróży. 
 
- nie zawierają konserwantów 
- są dostępne w wielu wersjach smakowych 
- pozwalają tworzyć własne, wyjątkowe połączenia smaków 
 
Inspirowana gorącą kubańską atmosferą, Limonka zapewnia natychmiastowe orzeźwienie, a drinkom nadaje świeżego, rześkiego smaku. Tymbark to nie tylko zdecydowany lider sprzedażowy na rynku soków, nektarów i napojów w Polsce, ale także marka, którą polscy konsumenci darzą wyjątkowym zaufaniem i którą najchętniej polecają swoim bliskim. To także najlepiej znane, najczęściej wybierane przez Polaków produkty w swojej kategorii oraz jedna z najbardziej wartościowych i najlepiej postrzeganych marek przez konsumentów. FSC - Mieszany, Tektura, FSC C014047 Mojito 
Nalej do szklanki: 
- 5 cl rumu, 
- 15 cl Limonki. 
Dodaj kilka listków mięty i dużo lodu. 
 
Elektryzująca, egzotyczna, po prostu el limonka!","konserwanty - Nie zawiera
Substancje słodzące - Zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=130/5900334001375_T1.jpg&x=100&y=70,"woda
sok jabłkowy z zagęszczonego soku (16%)
cukier
soki z zagęszczonych soków z: cytryn (2%) i limonek (2%)
regulatory kwasowości - kwas cytrynowy i kwas jabłkowy
przeciwutleniacz - kwas askorbinowy
stabilizatory - guma arabska i estry glicerolu i żywicy roślinnej
aromaty
naturalny aromat miętowy
substancja słodząca - sukraloza",,2.69,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godz.,Tymbark Owoce Świata Napój wieloowocowy limonka 1 l,https://www.leclerc.rzeszow.pl/tymbark-owoce-swiata-napoj-wieloowocowy-limonka-1-l-produkt-594.html,Waga netto 1 l,
5901067401999,300 ml,Tarczyn,300 ml,"Napoje > Soki, nektary > Soki, nektary w butelce","Tarczyn Nektar czarna porzeczka 300 ml Mała a cieszy - to trafna definicja porzeczki. Zebraliśmy jej dojrzałe, pełne pysznego soku owoce, by stworzyć nektar z czarnych porzeczek Tarczyn. Spróbuj i przekonaj się, że nie ma sobie równych! 
Przez setki lat czarna porzeczka rosła dziko, bo nikt nie przypuszczał, że ta niepozorna, skryta na krzaczku kruszyna to prawdziwa bomba witaminowa! Tarczyńska czarna porzeczka zdecydowanie wygrywa też w pojedynku z pragnieniem, a przy tym wyśmienicie smakuje. 
Dodaliśmy do niej mnóstwo pozytywnych emocji charakterystycznych dla Tarczyna. Złap butelkę i czerp z natury to, co najlepsze: bogactwo witamin i zniewalająco aksamitną, rozkosznie cierpko-słodką głębię smaku polskiego lata. 50 lat Tarczyn Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=157/5901067401999_T1.jpg&x=500&y=400,"woda
sok z czarnych porzeczek z zagęszczonego soku z czarnych porzeczek (25%)
syrop glukozowo-fruktozowy (G) i/lub cukier (D)
regulator kwasowości - kwas cytrynowy
D,G - w zależności od użytego składnika: patrz nadruk w górnej części butelki lub etykiety
Zawartość owoców minimum 25%",,1.43,Leclerc Rzeszów,Chronić przed światłem. Naprawdę nie wypiłeś całej butelki? Włóż ją do lodówki i wypij przed upływem 48 godzin od otwarcia.,Tarczyn Nektar czarna porzeczka 300 ml,https://www.leclerc.rzeszow.pl/tarczyn-nektar-czarna-porzeczka-300-ml-produkt-98436.html,Waga netto 300 ml,
5900334003454,"0,5 l",Nestea,"0,5 l",Napoje > Herbaty,"Nestea Napój herbaciany o smaku cytrynowym 0,5 l 250 ml: 195 kJ 45 kcal 2%* 
100 ml: 78 kJ/18 kcal 
 
*% referencyjnej wartości spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). Nadające się do recyklingu","Barwniki sztuczne - Nie zawiera
konserwanty - Nie zawiera
Substancje słodzące - Zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=174/5900334003454_T1.jpg&x=500&y=400,"woda
cukier
fruktoza
regulatory kwasowości: kwas cytrynowy i cytryniany sodu
sok cytrynowy z zagęszczonego soku (0,1%)
ekstrakt herbaty czarnej (0,08%)
naturalne aromaty cytrynowe z innymi naturalnymi aromatami
przeciwutleniacz - kwas askorbinowy
substancja słodząca - glikozydy stewiolowe",,2.99,Leclerc Rzeszów,,"Nestea Napój herbaciany o smaku cytrynowym 0,5 l",https://www.leclerc.rzeszow.pl/nestea-napoj-herbaciany-o-smaku-cytrynowym-05-l-produkt-151917.html,"Waga netto 0,5 l",
5900334001849,300 ml,Tymbark,300 ml,"Napoje > Soki, nektary > Soki, nektary w butelce","ul. Strefowa 13 
43-100 Tychy Nektary Tymbark to idealna propozycja dla miłośników pysznych, soczystych owoców. Dostępne w wielu znanych i lubianych kompozycjach, nasze nektary pozwalają przez cały rok delektować się pysznym owocowym smakiem. 
 
- to porcja smakowitych owoców, które dodają energii i poprawiają samopoczucie na cały dzień 
- są bogatym źródłem witamin 
- pasują na każdą okazję: do codziennych posiłków, do szkoły i pracy, imprezę czy rodzinnego grilla 
 
Nektar z czarnej porzeczki to znane i lubiane źródło witaminy C o smaku pysznych polskich owoców. Swoje wyjątkowe walory smakowe zawdzięcza niezmiennej, tradycyjnej recepturze, którą jako pierwsi w Polsce opracowaliśmy w Tymbarku już ponad 50 lat temu. Tymbark to nie tylko zdecydowany lider sprzedażowy na rynku soków, nektarów i napojów w Polsce, ale także marka, którą polscy konsumenci darzą wyjątkowym zaufaniem i którą najchętniej polecają swoim bliskim. To także najlepiej znane, najczęściej wybierane przez Polaków produkty w swojej kategorii oraz jedna z najbardziej wartościowych i najlepiej postrzeganych marek przez konsumentów.",,https://www.leclerc.rzeszow.pl/resize.php?pic=126/5900334001849_T1.jpg&x=500&y=400,"woda
sok z czarnych porzeczek z zagęszczonego soku (26%)
cukier
witamina C
Zawartość owoców minimum 26%",,1.51,Leclerc Rzeszów,,Tymbark Nektar czarna porzeczka 300 ml,https://www.leclerc.rzeszow.pl/tymbark-nektar-czarna-porzeczka-300-ml-produkt-31587.html,Waga netto 300 ml,
5900334006004,1 l,Tymbark,1 l,"Napoje > Soki, nektary > Soki, nektary w kartonie","ul. Strefowa 13 
43-100 Tychy Nektary Tymbark to idealna propozycja dla miłośników pysznych, soczystych owoców. Dostępne w wielu znanych i lubianych kompozycjach, nasze nektary pozwalają przez cały rok delektować się pysznym owocowym smakiem. 
 
- to porcja smakowitych owoców, które dodają energii i poprawiają samopoczucie na cały dzień 
- są bogatym źródłem witamin 
- pasują na każdą okazję: do codziennych posiłków, do szkoły i pracy, imprezę czy rodzinnego grilla 
 
Nektar pomarańcza-mandarynka to propozycja dla miłośników naturalnie słodkich kompozycji. Orzeźwiające połączenie najbardziej słonecznych owoców to pyszna dawka witaminy C i harmonijnego smaku. Tymbark to nie tylko zdecydowany lider sprzedażowy na rynku soków, nektarów i napojów w Polsce, ale także marka, którą polscy konsumenci darzą wyjątkowym zaufaniem i którą najchętniej polecają swoim bliskim. To także najlepiej znane, najczęściej wybierane przez Polaków produkty w swojej kategorii oraz jedna z najbardziej wartościowych i najlepiej postrzeganych marek przez konsumentów. Zobowiązanie Tymbark 
Razem budujemy piłkarską reprezentację Polski! 
Od 2007 r. współtworzymy największy turniej piłkarski dla dzieci w Europie. 
www.zpodworkanastadion.pl 
 
Z podwórka na stadion o puchar Tymbarku 
PZPN 
Sponsor główny 
Tymbark",,https://www.leclerc.rzeszow.pl/resize.php?pic=135/5900334006004_T1.jpg&x=100&y=70,"soki z zagęszczonych soków z: mandarynek (50%) i pomarańczy (20%)
woda
cukier (D) i/lub syrop glukozowo-fruktozowy (G)
regulator kwasowości - kwas cytrynowy
witamina C
D, G - w zależności od użytego składnika: patrz nadruk w górnej części opakowania
Zawartość owoców minimum 70%",,4.29,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godz.,Tymbark Nektar pomarańcza mandarynka 1 l,https://www.leclerc.rzeszow.pl/tymbark-nektar-pomarancza-mandarynka-1-l-produkt-607.html,Waga netto 1 l,
8809041425948,0.5 L,King,0.5 L,Napoje > Napoje niegazowane,Napój aloesowy z cząstkami aloesu,,https://www.leclerc.rzeszow.pl/resize.php?pic=167/132133_napoj-aloe-vera-king-z-czastkami-aloesu-mango-0.5-l_170720103517.jpg&x=500&y=400,,,5.69,Leclerc Rzeszów,W suchym miejscu w  temperaturze od  0°C  do 5°C,OKF Aloe Vera King Napój z cząstkami aloesu o smaku mango 500 ml,https://www.leclerc.rzeszow.pl/okf-aloe-vera-king-napoj-z-czastkami-aloesu-o-smaku-mango-500-ml-produkt-132133.html,Waga netto 0.5 L,
5900334012784,1 l,Tymbark,1 l,"Napoje > Soki, nektary > Soki, nektary w kartonie","ul. Strefowa 13 
43-100 Tychy Nektary Tymbark to idealna propozycja dla miłośników pysznych, soczystych owoców. Dostępne w wielu znanych i lubianych kompozycjach, nasze nektary pozwalają przez cały rok delektować się pysznym owocowym smakiem. 
 
- to porcja smakowitych owoców, które dodają energii i poprawiają samopoczucie na cały dzień 
- są bogatym źródłem witamin 
- pasują na każdą okazję: do codziennych posiłków, do szkoły i pracy, imprezę czy rodzinnego grilla 
 
Nektar z białego grejpfruta do pyszna dawka orzeźwienia i wartości odżywczych - witaminy C, antyoksydantów i minerałów. Nie bez powodu grejpfrut jest uznawany za jeden z najzdrowszych cytrusów! Tymbark to nie tylko zdecydowany lider sprzedażowy na rynku soków, nektarów i napojów w Polsce, ale także marka, którą polscy konsumenci darzą wyjątkowym zaufaniem i którą najchętniej polecają swoim bliskim. To także najlepiej znane, najczęściej wybierane przez Polaków produkty w swojej kategorii oraz jedna z najbardziej wartościowych i najlepiej postrzeganych marek przez konsumentów. Zobowiązanie Tymbark 
Razem budujemy piłkarską reprezentację Polski! 
Od 2007 r. współtworzymy największy turniej piłkarski dla dzieci w Europie. 
www.zpodworkanastadion.pl 
 
Z podwórka na stadion o puchar Tymbarku 
PZPN 
Sponsor główny 
Tymbark",,https://www.leclerc.rzeszow.pl/resize.php?pic=135/5900334012784_T1.jpg&x=100&y=70,"sok z białych grejpfrutów z zagęszczonego soku (50%)
woda
cukier (D) i/lub syrop glukozowo-fruktozowy (G)
regulator kwasowości - kwas cytrynowy
witamina C
D, G - w zależności od użytego składnika: patrz nadruk w górnej części opakowania
Zawartość owoców minimum 50%",,4.19,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godz.,Tymbark Nektar biały grejpfrut 1 l,https://www.leclerc.rzeszow.pl/tymbark-nektar-bialy-grejpfrut-1-l-produkt-626.html,Waga netto 1 l,
